age,income,score,height,color,city,education,satisfaction,purchased
67.0,47399.0,65.25,154.3,Red,HOU,Masters,Satisfied,No
69.0,51481.0,36.94,175.1,Blue,NY,PhD,Unsatisfied,Yes
76.0,20944.0,31.22,173.7,Blue,LA,Bachelors,Satisfied,Yes
60.0,113993.0,50.32,174.3,Blue,LA,Masters,,Yes
44.0,29114.0,62.44,172.8,Blue,NY,Masters,Satisfied,Yes
49.0,59846.0,52.32,162.4,Red,LA,Bachelors,,No
31.0,103666.0,54.34,179.7,Blue,HOU,High School,Neutral,No
74.0,97848.0,67.13,179.9,Red,LA,Bachelors,Satisfied,No
35.0,145733.0,38.91,162.1,Red,CHI,High School,Neutral,Yes
45.0,52596.0,46.7,175.3,Blue,HOU,,Satisfied,Yes
77.0,124087.0,74.52,178.7,Green,CHI,High School,Very Satisfied,No
46.0,95287.0,47.05,165.3,Red,CHI,Masters,Satisfied,Yes
33.0,26907.0,30.99,167.0,Blue,HOU,Bachelors,,No
52.0,143963.0,39.96,175.3,Yellow,CHI,Masters,Satisfied,Yes
64.0,48114.0,35.93,154.9,Yellow,LA,PhD,,Yes
76.0,45009.0,55.36,159.1,Black,NY,Masters,Very Satisfied,No
76.0,104846.0,36.56,160.1,Red,HOU,Bachelors,,Yes
48.0,70241.0,54.07,152.0,Red,NY,PhD,Neutral,No
21.0,,38.96,180.8,Yellow,HOU,Bachelors,Unsatisfied,No
54.0,38996.0,18.15,150.1,Red,HOU,PhD,Satisfied,No
34.0,26047.0,54.6,173.4,Red,CHI,High School,Unsatisfied,Yes
56.0,124553.0,52.23,178.1,Yellow,NY,Bachelors,Very Unsatisfied,No
65.0,48767.0,57.77,167.1,Blue,LA,High School,Satisfied,Yes
63.0,36347.0,39.91,163.3,Yellow,NY,,Very Satisfied,Yes
43.0,,38.31,172.3,Green,HOU,Bachelors,,No
65.0,44102.0,56.02,170.0,Yellow,LA,,Satisfied,Yes
56.0,24263.0,72.79,180.0,Yellow,CHI,Masters,Very Satisfied,Yes
58.0,128585.0,50.17,143.7,Blue,LA,Bachelors,Very Unsatisfied,No
21.0,87438.0,56.37,160.8,Yellow,LA,High School,,Yes
47.0,116359.0,45.18,175.6,Yellow,NY,Masters,Neutral,No
47.0,50540.0,26.85,170.5,Blue,HOU,Bachelors,,Yes
39.0,120871.0,64.51,177.5,Yellow,HOU,PhD,Very Satisfied,Yes
28.0,95726.0,63.63,172.6,Blue,HOU,Bachelors,Neutral,No
19.0,83769.0,60.66,168.7,Green,DAL,Bachelors,Very Satisfied,No
61.0,60843.0,47.27,167.0,Blue,CHI,,Very Satisfied,No
29.0,47690.0,58.96,193.3,Red,NY,Masters,,No
47.0,22994.0,63.41,185.3,Red,HOU,High School,Neutral,Yes
53.0,123533.0,74.3,175.0,Blue,LA,High School,Very Satisfied,No
35.0,87546.0,64.83,170.8,Yellow,DAL,High School,Unsatisfied,No
43.0,27377.0,50.96,175.4,Black,CHI,High School,,Yes
70.0,98572.0,30.38,178.3,Black,HOU,High School,,No
24.0,46467.0,52.33,174.2,Green,DAL,Masters,Very Unsatisfied,Yes
78.0,135518.0,53.85,162.5,Green,CHI,Bachelors,,Yes
18.0,20048.0,60.64,187.8,Black,LA,PhD,Satisfied,Yes
75.0,56978.0,70.31,172.5,Black,DAL,Bachelors,,Yes
43.0,135866.0,48.57,190.1,Blue,NY,Masters,Very Unsatisfied,Yes
40.0,140456.0,81.51,171.9,Black,CHI,High School,,No
43.0,67606.0,23.61,167.5,Red,DAL,Masters,Very Unsatisfied,No
62.0,101574.0,56.29,183.8,Green,DAL,PhD,Very Satisfied,Yes
23.0,118112.0,38.02,173.0,Green,CHI,Masters,Neutral,Yes
23.0,93414.0,21.39,171.3,Red,DAL,Masters,Neutral,Yes
61.0,113145.0,46.97,158.0,Green,DAL,PhD,Neutral,No
25.0,69222.0,28.14,176.6,Black,CHI,Bachelors,,Yes
41.0,68115.0,47.58,165.1,Green,LA,,,No
39.0,109606.0,50.52,165.5,Red,NY,Masters,Very Unsatisfied,No
36.0,60647.0,66.78,165.1,Green,CHI,High School,Unsatisfied,No
54.0,74607.0,27.39,174.4,Black,HOU,Bachelors,,Yes
35.0,77410.0,63.63,154.6,Blue,DAL,Bachelors,Neutral,No
48.0,41996.0,51.47,167.9,Black,NY,Bachelors,Very Satisfied,No
79.0,74921.0,65.43,179.8,Green,NY,High School,,Yes
54.0,103697.0,43.52,157.5,Yellow,CHI,High School,Very Satisfied,Yes
47.0,66022.0,30.02,171.7,Green,HOU,PhD,Very Unsatisfied,No
74.0,60148.0,31.74,163.7,Green,HOU,Bachelors,Satisfied,No
59.0,87764.0,30.62,166.0,Red,LA,Bachelors,Very Unsatisfied,No
50.0,111901.0,57.17,186.6,Yellow,HOU,Masters,Very Unsatisfied,No
27.0,110724.0,72.15,153.5,Red,CHI,PhD,Neutral,Yes
54.0,144766.0,41.53,177.7,Red,NY,Bachelors,Very Satisfied,No
29.0,128118.0,59.44,165.2,Black,NY,High School,,No
71.0,28888.0,27.15,164.7,Blue,HOU,Masters,Very Unsatisfied,Yes
47.0,108666.0,52.7,158.9,Green,DAL,PhD,Satisfied,Yes
44.0,59159.0,60.03,177.5,Yellow,LA,PhD,Unsatisfied,No
56.0,62197.0,28.28,168.1,,HOU,Masters,Very Unsatisfied,No
26.0,104326.0,46.94,166.8,Red,CHI,High School,Very Unsatisfied,No
71.0,110360.0,60.74,171.1,Blue,LA,Bachelors,,Yes
38.0,118941.0,5.99,168.3,Red,HOU,High School,Very Satisfied,No
29.0,44474.0,70.03,150.0,Green,LA,Masters,Unsatisfied,Yes
72.0,37333.0,55.31,165.1,Black,DAL,High School,Satisfied,Yes
46.0,128400.0,60.75,179.0,Green,CHI,,Very Unsatisfied,Yes
50.0,56355.0,43.81,154.9,Red,HOU,Bachelors,,Yes
60.0,119415.0,24.16,159.1,Yellow,NY,Bachelors,,No
79.0,149686.0,58.01,165.7,Yellow,CHI,High School,Unsatisfied,No
70.0,,48.76,162.7,Yellow,DAL,High School,Unsatisfied,No
32.0,86258.0,50.48,169.7,Yellow,DAL,Masters,Very Satisfied,Yes
19.0,51145.0,66.31,159.1,Yellow,NY,Masters,Very Satisfied,Yes
69.0,138530.0,61.43,166.1,Blue,CHI,Masters,Unsatisfied,No
56.0,138362.0,78.82,169.5,Blue,HOU,PhD,,Yes
70.0,123170.0,52.31,176.5,,NY,Masters,Very Unsatisfied,No
61.0,95675.0,39.63,182.4,Yellow,HOU,High School,Very Satisfied,Yes
71.0,69854.0,47.17,167.4,Red,LA,Bachelors,Unsatisfied,Yes
35.0,87664.0,56.23,188.9,,HOU,Masters,Neutral,No
20.0,127422.0,65.24,168.2,Green,LA,Bachelors,Unsatisfied,Yes
24.0,106153.0,27.99,178.3,Yellow,HOU,Masters,Satisfied,Yes
60.0,113616.0,50.13,189.3,Red,LA,Masters,Unsatisfied,No
35.0,55285.0,74.14,171.4,Black,CHI,PhD,Satisfied,No
61.0,145277.0,46.4,156.3,Red,DAL,Bachelors,Very Satisfied,Yes
55.0,37533.0,63.97,170.9,Black,CHI,,Very Satisfied,Yes
54.0,52624.0,57.4,163.9,Yellow,NY,Bachelors,Unsatisfied,No
75.0,66996.0,64.34,167.3,Green,CHI,PhD,Very Satisfied,Yes
50.0,66947.0,37.85,189.8,Green,CHI,PhD,Unsatisfied,Yes
61.0,47956.0,37.92,157.8,Blue,DAL,High School,Unsatisfied,Yes
76.0,71030.0,50.3,173.0,Yellow,CHI,High School,Satisfied,Yes
48.0,78597.0,27.02,161.2,Red,NY,Bachelors,Very Unsatisfied,No
75.0,62443.0,45.95,166.9,Green,CHI,High School,,No
28.0,148344.0,53.79,177.4,Black,CHI,Masters,Very Unsatisfied,No
21.0,118613.0,76.77,173.2,Black,CHI,,Neutral,Yes
76.0,85464.0,56.04,167.7,Red,CHI,High School,Very Satisfied,No
35.0,148019.0,59.38,163.5,Red,DAL,High School,Neutral,No
21.0,23952.0,67.47,173.2,Yellow,DAL,High School,Neutral,No
66.0,76880.0,35.53,187.1,Red,NY,High School,Unsatisfied,No
51.0,72201.0,47.52,161.0,Red,NY,Masters,,Yes
46.0,140454.0,86.38,189.1,Red,NY,Bachelors,,No
41.0,144444.0,48.81,182.0,Green,CHI,High School,Very Satisfied,No
39.0,132175.0,66.75,183.7,Yellow,HOU,High School,Very Satisfied,Yes
19.0,62460.0,64.46,173.1,Red,CHI,High School,Neutral,No
61.0,42796.0,27.83,181.7,Red,HOU,Masters,Unsatisfied,Yes
23.0,51746.0,54.66,159.9,Black,NY,High School,Satisfied,Yes
59.0,106785.0,52.2,163.3,Green,CHI,High School,Satisfied,No
42.0,20015.0,54.95,177.7,Red,NY,Bachelors,Very Unsatisfied,No
72.0,69757.0,38.69,173.0,Green,DAL,PhD,,No
74.0,45957.0,33.25,168.5,Yellow,NY,High School,Very Unsatisfied,No
38.0,101541.0,42.86,145.0,Yellow,CHI,High School,,Yes
72.0,41292.0,48.53,165.6,Blue,DAL,Bachelors,Unsatisfied,Yes
76.0,142694.0,67.77,158.3,Black,DAL,Masters,Very Unsatisfied,No
33.0,51876.0,77.26,174.9,Blue,HOU,Masters,Unsatisfied,No
48.0,80727.0,70.95,168.1,Green,LA,Bachelors,Neutral,No
31.0,67046.0,62.9,163.7,Black,DAL,High School,Unsatisfied,Yes
56.0,34817.0,34.93,196.4,Red,LA,,Unsatisfied,Yes
45.0,111006.0,43.87,180.4,Black,NY,PhD,Neutral,Yes
49.0,29759.0,53.15,180.6,Black,NY,High School,Satisfied,No
45.0,68432.0,40.51,192.0,Yellow,DAL,Masters,Unsatisfied,Yes
68.0,26412.0,58.66,178.0,Blue,HOU,PhD,Unsatisfied,No
72.0,77757.0,60.81,162.3,Yellow,NY,Bachelors,Very Satisfied,No
66.0,40504.0,58.04,161.1,Yellow,LA,Bachelors,Very Satisfied,Yes
26.0,128500.0,65.38,179.6,Blue,DAL,High School,Very Unsatisfied,No
75.0,28507.0,36.43,149.4,Yellow,DAL,PhD,Very Unsatisfied,Yes
62.0,41050.0,63.99,169.2,Black,HOU,,Neutral,Yes
39.0,24820.0,39.57,148.3,Green,DAL,Bachelors,,Yes
49.0,27835.0,35.89,171.0,Red,CHI,High School,Very Satisfied,No
22.0,113167.0,57.98,178.5,Red,LA,Bachelors,Very Satisfied,Yes
40.0,120153.0,68.24,172.8,Yellow,CHI,PhD,Very Unsatisfied,No
22.0,,57.32,179.4,Blue,CHI,Masters,Very Satisfied,Yes
59.0,120257.0,50.31,189.6,Black,LA,High School,Unsatisfied,Yes
70.0,77732.0,54.65,168.6,Yellow,DAL,PhD,Unsatisfied,No
49.0,71921.0,52.05,198.1,Black,DAL,Masters,Very Satisfied,Yes
76.0,65499.0,33.11,172.1,Black,CHI,PhD,Neutral,No
27.0,137734.0,31.36,179.5,Red,LA,Masters,,No
76.0,142282.0,48.82,163.9,Green,NY,,Unsatisfied,No
56.0,26840.0,51.2,186.2,Green,LA,Masters,Neutral,Yes
75.0,123370.0,50.17,180.4,Blue,CHI,Bachelors,Very Satisfied,No
32.0,85077.0,60.14,184.7,Green,LA,Bachelors,,Yes
24.0,51440.0,46.77,170.5,Yellow,LA,Bachelors,Very Unsatisfied,Yes
46.0,55183.0,58.44,157.4,Red,NY,High School,Neutral,No
76.0,116172.0,47.83,174.6,Red,HOU,Masters,Neutral,Yes
64.0,22389.0,77.35,153.0,Black,HOU,PhD,Neutral,No
20.0,75076.0,51.21,166.6,Yellow,NY,Masters,Very Satisfied,No
36.0,134515.0,85.11,171.9,Yellow,LA,PhD,Very Satisfied,No
27.0,143183.0,55.28,193.8,Black,CHI,High School,,No
45.0,86299.0,46.79,173.2,Black,NY,Masters,Very Satisfied,No
46.0,109461.0,36.51,171.4,Red,HOU,PhD,Very Unsatisfied,Yes
32.0,112085.0,28.36,169.4,Yellow,HOU,Masters,,No
52.0,135503.0,35.13,156.6,Green,NY,Masters,Very Satisfied,No
23.0,59023.0,36.81,170.9,Green,LA,PhD,,Yes
29.0,70029.0,55.92,171.0,Red,DAL,PhD,,Yes
64.0,59941.0,42.11,160.3,Green,CHI,Masters,Satisfied,Yes
55.0,108993.0,52.8,158.1,Green,DAL,Bachelors,,Yes
30.0,73950.0,69.23,165.2,Yellow,CHI,Masters,Neutral,Yes
46.0,141677.0,48.68,170.6,,DAL,Bachelors,Very Unsatisfied,No
36.0,106959.0,81.19,165.4,Blue,DAL,,,No
20.0,96054.0,32.36,159.5,Yellow,CHI,Bachelors,Satisfied,No
25.0,145309.0,47.74,172.9,Blue,CHI,High School,Very Unsatisfied,Yes
25.0,85363.0,41.91,175.4,Yellow,HOU,Masters,,Yes
72.0,128556.0,64.05,171.2,Black,LA,Masters,Very Unsatisfied,Yes
75.0,81742.0,16.4,164.4,Yellow,LA,PhD,Neutral,Yes
37.0,144459.0,28.35,175.9,Blue,HOU,Masters,Neutral,Yes
64.0,117896.0,48.39,168.1,Green,DAL,Masters,Neutral,No
21.0,65215.0,73.27,158.1,Yellow,CHI,Masters,Very Satisfied,Yes
68.0,145081.0,53.39,180.4,Green,NY,Masters,Very Satisfied,No
38.0,67857.0,29.73,173.5,Green,DAL,Bachelors,Very Satisfied,No
20.0,75476.0,32.04,168.8,Yellow,LA,PhD,Very Unsatisfied,Yes
62.0,48173.0,75.09,154.3,Yellow,CHI,Masters,Neutral,Yes
25.0,29395.0,40.68,162.6,Black,HOU,Bachelors,,No
40.0,79768.0,35.86,190.2,Blue,DAL,Masters,,Yes
33.0,130371.0,72.16,154.9,Yellow,NY,Bachelors,Satisfied,Yes
30.0,104743.0,65.17,167.5,Green,DAL,High School,,No
20.0,123591.0,69.11,169.8,Green,HOU,High School,Very Unsatisfied,Yes
65.0,137973.0,35.75,173.2,Yellow,NY,Masters,Unsatisfied,Yes
26.0,66229.0,27.12,155.0,Blue,DAL,Masters,Very Satisfied,No
77.0,46639.0,52.0,171.7,Green,HOU,High School,,Yes
31.0,131706.0,55.03,153.1,Black,DAL,High School,Very Unsatisfied,Yes
30.0,82583.0,55.47,171.0,Green,CHI,Masters,,No
70.0,144859.0,72.17,163.5,Blue,DAL,PhD,Very Satisfied,Yes
74.0,48924.0,23.99,161.3,Red,HOU,High School,Unsatisfied,No
24.0,146011.0,62.9,178.3,Black,LA,,,Yes
32.0,92969.0,33.55,167.6,,HOU,Masters,Very Unsatisfied,Yes
24.0,50104.0,62.84,174.7,Red,DAL,Bachelors,Very Unsatisfied,Yes
55.0,140862.0,42.88,175.1,Black,CHI,Bachelors,Neutral,No
51.0,129588.0,37.79,182.7,Black,LA,,Unsatisfied,Yes
58.0,57594.0,40.85,157.9,Black,HOU,Masters,Very Unsatisfied,Yes
39.0,23664.0,28.32,179.2,Green,LA,Masters,,No
41.0,30528.0,50.61,170.2,Green,CHI,PhD,Neutral,No
66.0,48190.0,38.41,166.2,Yellow,NY,High School,Very Unsatisfied,Yes
54.0,86033.0,61.79,158.5,Yellow,LA,Bachelors,Unsatisfied,Yes
61.0,81161.0,59.6,176.1,Green,HOU,PhD,Unsatisfied,Yes
18.0,93177.0,75.32,160.8,Black,CHI,Bachelors,Neutral,Yes
27.0,148404.0,55.49,175.2,Blue,HOU,Masters,Unsatisfied,No
60.0,90179.0,57.81,189.3,Red,CHI,PhD,Neutral,No
33.0,90592.0,71.0,179.8,Yellow,HOU,Masters,Very Satisfied,Yes
63.0,52899.0,40.59,183.9,Black,CHI,Masters,Unsatisfied,Yes
25.0,90979.0,27.68,162.8,Yellow,DAL,High School,Neutral,No
73.0,37241.0,53.0,177.6,Blue,HOU,Bachelors,Satisfied,No
66.0,66211.0,28.66,158.6,Black,CHI,Masters,Very Unsatisfied,No
42.0,83472.0,86.81,167.7,Green,NY,Masters,Very Unsatisfied,Yes
67.0,94248.0,71.83,187.4,Blue,CHI,Bachelors,Very Unsatisfied,Yes
29.0,93757.0,82.46,163.9,Yellow,NY,High School,Neutral,No
42.0,51346.0,50.94,181.1,Black,LA,Bachelors,Neutral,Yes
34.0,101196.0,58.26,180.2,Black,CHI,Bachelors,Very Unsatisfied,No
77.0,124451.0,43.11,180.7,Red,LA,Masters,Neutral,Yes
43.0,97124.0,63.24,157.3,Red,LA,High School,Unsatisfied,No
63.0,122908.0,31.77,175.3,Red,DAL,Bachelors,Unsatisfied,Yes
65.0,62220.0,11.85,168.4,Green,CHI,Bachelors,Unsatisfied,No
31.0,37942.0,38.14,180.9,Black,DAL,Bachelors,Very Satisfied,Yes
58.0,69167.0,28.17,153.4,Black,DAL,PhD,Very Unsatisfied,Yes
53.0,56373.0,72.17,173.7,Yellow,LA,Masters,Satisfied,No
74.0,131588.0,77.24,172.3,Green,HOU,High School,Very Unsatisfied,No
40.0,87143.0,28.96,150.1,Red,LA,Masters,Unsatisfied,Yes
60.0,140623.0,69.38,161.1,Black,LA,Bachelors,Very Unsatisfied,Yes
23.0,130013.0,64.27,151.7,Red,NY,Masters,Very Satisfied,No
64.0,22016.0,26.45,162.7,Blue,HOU,High School,Unsatisfied,No
22.0,89110.0,44.15,175.5,Green,LA,High School,Very Satisfied,Yes
60.0,149979.0,41.3,172.0,Red,HOU,High School,,Yes
42.0,66309.0,61.22,171.7,Green,NY,Bachelors,Very Satisfied,Yes
35.0,27274.0,31.57,159.6,Black,HOU,High School,Unsatisfied,No
79.0,128239.0,48.52,181.2,Blue,CHI,High School,Very Satisfied,Yes
30.0,35748.0,39.71,169.8,Yellow,NY,Bachelors,Very Satisfied,No
60.0,40175.0,57.1,170.3,Blue,HOU,Masters,Satisfied,Yes
31.0,124710.0,46.75,179.4,Green,DAL,High School,Very Unsatisfied,Yes
45.0,,41.97,160.1,Blue,HOU,Bachelors,,No
35.0,103008.0,46.8,172.3,Black,NY,Bachelors,,No
76.0,149288.0,80.54,174.2,Green,DAL,PhD,Unsatisfied,No
77.0,54129.0,43.75,164.5,Green,HOU,Bachelors,Satisfied,No
74.0,146252.0,34.38,176.5,Black,HOU,Bachelors,Neutral,No
45.0,90009.0,58.75,174.8,Red,NY,High School,Unsatisfied,Yes
68.0,139982.0,47.85,169.0,Yellow,DAL,Masters,Unsatisfied,Yes
73.0,43490.0,28.77,168.7,Blue,DAL,High School,Very Unsatisfied,No
44.0,125623.0,83.47,175.2,Yellow,HOU,PhD,Very Unsatisfied,Yes
49.0,61435.0,44.71,177.9,,CHI,Bachelors,,No
64.0,95017.0,44.33,170.6,Black,NY,High School,,No
26.0,28520.0,52.4,181.2,Red,NY,Bachelors,Unsatisfied,No
57.0,146924.0,75.95,176.6,Yellow,LA,Bachelors,,No
49.0,111951.0,24.8,152.1,Green,DAL,,,Yes
37.0,103106.0,54.14,156.0,Red,DAL,High School,Very Unsatisfied,No
45.0,81877.0,81.31,181.8,Black,LA,High School,Satisfied,No
50.0,39798.0,51.93,167.5,Yellow,HOU,High School,Very Unsatisfied,No
21.0,74638.0,31.47,171.6,Black,HOU,Bachelors,Very Unsatisfied,Yes
63.0,89072.0,40.72,181.4,Blue,NY,PhD,Satisfied,Yes
74.0,87309.0,53.1,169.9,Black,HOU,PhD,Satisfied,Yes
51.0,49894.0,69.96,170.4,Green,CHI,PhD,Satisfied,No
65.0,82963.0,44.91,161.3,Black,CHI,,,No
20.0,,62.4,173.7,Red,CHI,,Neutral,Yes
43.0,144724.0,28.47,175.9,Blue,LA,Bachelors,Satisfied,No
25.0,74567.0,28.34,164.2,Green,CHI,PhD,Very Unsatisfied,Yes
23.0,147843.0,42.76,160.8,Blue,LA,Bachelors,,No
33.0,55326.0,71.57,196.3,Green,NY,High School,Neutral,Yes
41.0,75059.0,51.03,169.1,Blue,NY,PhD,Neutral,No
65.0,25079.0,54.35,163.2,Yellow,CHI,Masters,Very Satisfied,Yes
56.0,45838.0,54.17,177.1,Black,LA,Bachelors,Very Satisfied,Yes
47.0,141412.0,66.64,169.5,Red,CHI,High School,Neutral,No
62.0,107340.0,40.85,159.1,Red,HOU,,Satisfied,Yes
30.0,67109.0,60.32,174.8,Yellow,LA,High School,,No
22.0,105211.0,37.54,161.5,Blue,LA,PhD,,Yes
42.0,45594.0,79.75,185.8,,LA,PhD,Neutral,No
37.0,62749.0,37.99,174.9,,LA,High School,Satisfied,Yes
71.0,56292.0,36.76,167.2,Blue,HOU,Bachelors,Very Unsatisfied,No
35.0,138192.0,58.25,171.1,Black,CHI,,Neutral,Yes
64.0,94534.0,51.2,179.0,Blue,NY,Bachelors,Neutral,Yes
35.0,140677.0,54.9,171.9,Red,DAL,Bachelors,Satisfied,Yes
19.0,99233.0,53.41,191.2,Black,DAL,,Satisfied,Yes
27.0,71818.0,33.64,181.4,Red,LA,High School,Unsatisfied,No
72.0,131910.0,74.2,174.9,Red,LA,PhD,Satisfied,No
62.0,33429.0,63.4,160.6,Black,NY,,Very Unsatisfied,Yes
67.0,77748.0,70.38,168.5,,DAL,High School,Very Satisfied,Yes
64.0,68807.0,42.08,174.8,Blue,LA,PhD,Satisfied,Yes
29.0,27140.0,56.25,161.8,Black,HOU,High School,Satisfied,Yes
64.0,83226.0,52.96,182.9,Red,DAL,Masters,Very Satisfied,No
30.0,127089.0,66.92,160.3,,HOU,High School,Very Satisfied,No
67.0,34901.0,67.4,163.6,Black,NY,PhD,,No
64.0,108815.0,52.9,164.4,Yellow,NY,Masters,Neutral,Yes
74.0,48525.0,27.23,177.4,Black,DAL,,Very Satisfied,No
72.0,40491.0,76.69,162.0,Black,CHI,Bachelors,Very Satisfied,Yes
28.0,88816.0,58.34,152.0,Green,DAL,High School,Very Satisfied,No
36.0,54980.0,40.87,180.9,Blue,HOU,Bachelors,Very Unsatisfied,No
52.0,133517.0,56.1,165.6,Black,CHI,PhD,Unsatisfied,Yes
56.0,115525.0,27.33,159.3,Red,HOU,Masters,Very Unsatisfied,No
70.0,28078.0,65.83,162.5,Red,HOU,Masters,Unsatisfied,No
43.0,111654.0,27.93,187.2,Green,HOU,PhD,Neutral,No
63.0,149101.0,46.69,163.4,Red,LA,Bachelors,Very Satisfied,No
31.0,109521.0,53.67,168.8,Black,CHI,High School,Very Unsatisfied,Yes
71.0,68704.0,65.58,165.5,Blue,LA,Masters,Very Satisfied,No
62.0,36997.0,51.6,157.7,Green,LA,,Very Satisfied,No
61.0,99810.0,59.52,162.6,Green,HOU,Bachelors,Very Satisfied,Yes
41.0,20868.0,49.58,157.0,Yellow,NY,High School,Very Unsatisfied,No
58.0,135499.0,49.52,179.6,Yellow,DAL,Masters,Very Satisfied,No
18.0,46398.0,51.28,171.0,Blue,NY,,Neutral,Yes
68.0,101578.0,47.16,194.8,Blue,HOU,Bachelors,Unsatisfied,No
60.0,117356.0,24.7,162.9,Green,DAL,Bachelors,Satisfied,No
72.0,133711.0,38.48,161.4,,DAL,High School,Neutral,No
39.0,41246.0,53.67,185.3,Black,HOU,Bachelors,Unsatisfied,No
40.0,40561.0,46.26,180.6,Yellow,LA,PhD,Satisfied,No
73.0,36254.0,47.66,173.8,Blue,DAL,High School,Very Satisfied,No
71.0,54512.0,45.15,158.9,Blue,DAL,Bachelors,Neutral,Yes
36.0,120560.0,37.05,187.4,Black,DAL,High School,Satisfied,No
35.0,109532.0,42.6,169.3,,DAL,,Satisfied,Yes
29.0,114154.0,45.4,165.7,Black,CHI,High School,Satisfied,No
72.0,97395.0,50.08,181.4,Black,LA,High School,Very Satisfied,No
45.0,77865.0,55.9,169.8,Green,CHI,Bachelors,Unsatisfied,Yes
45.0,43580.0,47.29,158.3,Blue,CHI,High School,Unsatisfied,Yes
77.0,90959.0,34.56,170.4,Green,HOU,Masters,Neutral,No
76.0,123393.0,29.03,162.2,Green,LA,Bachelors,Very Satisfied,Yes
50.0,92144.0,88.96,139.9,Black,NY,Masters,Unsatisfied,Yes
36.0,62485.0,33.05,161.2,Yellow,LA,,,Yes
45.0,70621.0,42.22,164.7,Black,NY,,Unsatisfied,No
76.0,137363.0,57.76,158.4,Yellow,DAL,Bachelors,Very Unsatisfied,Yes
69.0,70665.0,55.41,175.8,Blue,NY,High School,Very Satisfied,Yes
78.0,90412.0,57.81,162.2,Red,NY,High School,,No
79.0,70603.0,43.36,174.8,Blue,NY,High School,Unsatisfied,No
66.0,41038.0,53.58,157.7,Black,DAL,PhD,Unsatisfied,Yes
54.0,,50.92,179.1,Yellow,DAL,Bachelors,Very Unsatisfied,Yes
43.0,121311.0,45.32,157.2,Red,CHI,Bachelors,Very Satisfied,Yes
52.0,116346.0,53.68,146.6,Yellow,NY,Bachelors,Neutral,No
51.0,34325.0,65.83,182.4,Yellow,LA,,Satisfied,Yes
52.0,55892.0,49.67,161.4,Red,HOU,PhD,Very Unsatisfied,Yes
57.0,21753.0,49.77,187.6,Red,CHI,PhD,Very Satisfied,Yes
33.0,115067.0,66.02,175.6,Blue,NY,Bachelors,Very Satisfied,No
55.0,37996.0,64.42,177.9,Green,CHI,Bachelors,Satisfied,Yes
30.0,88811.0,73.76,180.5,Red,NY,High School,Neutral,Yes
79.0,94283.0,23.66,171.1,Green,NY,Masters,,No
40.0,65211.0,63.58,171.2,Green,CHI,PhD,Unsatisfied,No
77.0,136737.0,59.02,182.8,Green,NY,Bachelors,Unsatisfied,No
71.0,82820.0,36.72,171.1,Green,NY,Bachelors,Very Unsatisfied,Yes
39.0,20824.0,53.77,162.7,Red,HOU,High School,Neutral,Yes
33.0,33880.0,65.77,175.9,Yellow,LA,PhD,Very Unsatisfied,No
45.0,,37.56,148.9,Red,DAL,High School,Unsatisfied,Yes
65.0,137718.0,56.64,183.2,Red,HOU,Masters,,No
52.0,86617.0,63.07,183.4,Black,DAL,High School,Satisfied,Yes
77.0,31517.0,33.93,182.0,Black,DAL,Masters,Very Unsatisfied,Yes
62.0,41683.0,47.87,181.6,Blue,LA,Masters,Unsatisfied,No
63.0,36876.0,54.51,169.2,Green,HOU,Masters,Unsatisfied,No
25.0,123068.0,38.06,168.9,Green,NY,Masters,Satisfied,No
61.0,76354.0,36.81,157.7,Black,LA,Bachelors,,Yes
72.0,93802.0,47.97,187.5,Yellow,NY,Masters,,Yes
72.0,96719.0,62.02,165.1,Blue,NY,High School,Satisfied,Yes
39.0,138048.0,59.66,173.4,Yellow,NY,High School,Satisfied,Yes
38.0,143250.0,37.08,172.5,Black,NY,High School,Neutral,No
43.0,106602.0,59.78,156.6,Yellow,HOU,Masters,Satisfied,Yes
57.0,135016.0,37.46,152.6,Green,DAL,Masters,,Yes
38.0,98413.0,25.85,170.1,,DAL,Bachelors,Very Satisfied,No
42.0,29982.0,44.49,165.5,Yellow,HOU,High School,Very Satisfied,Yes
58.0,94504.0,66.84,169.1,Blue,DAL,Masters,Satisfied,Yes
18.0,46598.0,59.84,180.7,,LA,Masters,Unsatisfied,Yes
23.0,34639.0,49.98,172.2,Red,NY,PhD,Unsatisfied,No
40.0,90210.0,43.75,177.6,Black,NY,High School,Neutral,Yes
68.0,89852.0,44.15,174.5,Black,NY,Bachelors,Unsatisfied,Yes
40.0,133618.0,51.63,166.8,Black,CHI,PhD,Unsatisfied,Yes
60.0,144067.0,33.97,160.0,,LA,Masters,Neutral,No
60.0,29695.0,44.78,172.6,Green,CHI,Bachelors,Very Satisfied,Yes
40.0,68582.0,46.77,170.8,Black,HOU,Bachelors,Neutral,Yes
49.0,51094.0,29.73,179.2,Yellow,CHI,PhD,Unsatisfied,No
47.0,80635.0,37.42,168.5,Green,DAL,Masters,Unsatisfied,No
30.0,42187.0,56.16,167.0,Black,DAL,High School,Neutral,Yes
60.0,138013.0,50.14,167.7,Green,LA,High School,Satisfied,Yes
35.0,148721.0,45.37,160.8,Red,CHI,Bachelors,Unsatisfied,Yes
40.0,126683.0,36.33,184.5,Blue,CHI,High School,Unsatisfied,No
32.0,21214.0,73.65,181.4,Red,NY,High School,Neutral,No
