age,income,score,height,color,city,education,satisfaction,purchased
57.0,32416.0,25.0,174.2,Red,DAL,High School,Very Satisfied,No
47.0,118229.0,28.57,163.2,Black,LA,Masters,Very Satisfied,No
43.0,,52.3,182.3,Blue,DAL,Bachelors,Very Satisfied,Yes
21.0,89539.0,37.75,157.2,Green,CHI,High School,Satisfied,No
69.0,121568.0,,179.4,Yellow,HOU,High School,Very Unsatisfied,Yes
,,48.68,157.9,Blue,HOU,,,No
37.0,,48.66,172.2,Yellow,CHI,Masters,Very Satisfied,No
45.0,46033.0,48.87,188.4,Green,NY,High School,,Yes
62.0,138879.0,51.97,167.3,Blue,LA,High School,Unsatisfied,No
41.0,20688.0,48.53,166.0,,NY,Masters,Satisfied,Yes
45.0,74226.0,73.98,158.4,Green,CHI,Bachelors,,Yes
45.0,136270.0,,174.3,Yellow,HOU,Bachelors,,Yes
22.0,35998.0,65.56,185.0,Black,NY,High School,Very Unsatisfied,No
49.0,144681.0,37.59,170.9,Red,HOU,Bachelors,Neutral,No
71.0,127819.0,64.97,178.8,Blue,LA,High School,Satisfied,No
69.0,144655.0,13.7,171.6,Green,HOU,High School,Very Satisfied,Yes
47.0,24907.0,56.49,170.2,,CHI,Bachelors,Very Unsatisfied,No
38.0,138496.0,61.29,158.9,Green,HOU,,Very Satisfied,No
59.0,53132.0,,,Red,HOU,Masters,Satisfied,No
33.0,,44.72,179.2,Black,CHI,PhD,Satisfied,No
25.0,135263.0,38.39,168.7,Black,HOU,Bachelors,Satisfied,No
29.0,84915.0,18.99,163.7,Blue,HOU,Masters,,Yes
49.0,123221.0,32.48,163.7,Green,DAL,Masters,Neutral,No
42.0,64914.0,42.53,176.9,Black,HOU,High School,Unsatisfied,No
20.0,,50.68,165.7,Black,DAL,High School,Unsatisfied,No
43.0,,31.76,174.7,Green,CHI,Masters,Neutral,No
53.0,73928.0,,202.3,Yellow,NY,Masters,Very Unsatisfied,No
34.0,75285.0,47.27,175.3,Green,LA,Bachelors,Very Unsatisfied,No
44.0,45117.0,46.47,165.6,,CHI,Masters,,Yes
70.0,109158.0,52.31,185.0,Black,LA,,Very Unsatisfied,Yes
69.0,,63.15,,Yellow,DAL,PhD,Satisfied,No
39.0,78280.0,56.63,171.2,Red,LA,Bachelors,Unsatisfied,No
71.0,138737.0,63.23,140.1,Blue,HOU,Bachelors,,Yes
62.0,67098.0,47.59,182.3,Black,NY,PhD,Very Unsatisfied,No
75.0,119677.0,35.73,,Red,NY,Bachelors,Very Satisfied,Yes
55.0,109735.0,55.07,166.0,Yellow,HOU,High School,Very Unsatisfied,Yes
52.0,136820.0,61.56,172.8,,LA,Bachelors,Unsatisfied,No
63.0,112657.0,58.92,,Green,DAL,Bachelors,,
24.0,141196.0,44.74,170.0,Blue,DAL,PhD,Unsatisfied,Yes
20.0,,33.56,170.7,,DAL,Masters,Unsatisfied,No
23.0,38923.0,,169.7,Black,NY,Bachelors,Very Unsatisfied,
78.0,71908.0,69.73,168.7,,CHI,,Satisfied,No
30.0,74431.0,,177.7,Green,HOU,High School,Very Unsatisfied,No
63.0,109295.0,42.41,,Black,HOU,Bachelors,Unsatisfied,Yes
32.0,132167.0,30.78,148.2,Yellow,NY,Masters,Neutral,Yes
43.0,75485.0,57.48,167.2,Yellow,,Masters,Satisfied,Yes
65.0,46329.0,43.17,169.2,Red,HOU,PhD,Unsatisfied,Yes
50.0,128186.0,47.55,,Blue,LA,High School,Neutral,
32.0,104469.0,27.34,,Black,CHI,,Very Satisfied,Yes
79.0,95686.0,52.83,,Red,HOU,High School,Very Satisfied,No
73.0,25242.0,51.38,170.4,Green,NY,High School,Very Unsatisfied,No
56.0,61691.0,44.15,179.6,Green,NY,Masters,Very Satisfied,No
77.0,,47.92,168.9,,CHI,Bachelors,Satisfied,No
58.0,37217.0,60.64,159.3,Blue,NY,Masters,Very Unsatisfied,No
64.0,95880.0,58.1,172.5,Green,DAL,Bachelors,Very Unsatisfied,Yes
31.0,41070.0,,182.0,,HOU,,Neutral,No
36.0,,,165.3,Black,HOU,Bachelors,Unsatisfied,Yes
45.0,,42.83,175.1,Green,LA,Bachelors,Unsatisfied,Yes
41.0,78579.0,,162.6,Yellow,NY,Masters,Satisfied,No
67.0,34860.0,55.39,189.0,Green,HOU,High School,Satisfied,
58.0,33151.0,34.2,187.1,Blue,NY,Masters,Very Satisfied,No
50.0,36668.0,75.11,172.6,Red,LA,Masters,Very Satisfied,Yes
29.0,60259.0,67.42,147.4,Red,HOU,Bachelors,Neutral,Yes
27.0,23538.0,30.42,,Green,,,Very Satisfied,
24.0,,,162.2,Black,HOU,Bachelors,,
63.0,83843.0,35.48,,Yellow,NY,High School,Very Satisfied,Yes
75.0,69227.0,36.31,178.7,,HOU,,Very Satisfied,No
79.0,35033.0,,171.3,,LA,Bachelors,Very Satisfied,Yes
18.0,132341.0,47.88,178.1,Green,NY,High School,,Yes
32.0,29087.0,40.66,163.8,Blue,NY,High School,Unsatisfied,No
71.0,145338.0,,161.7,Green,NY,Bachelors,Satisfied,Yes
18.0,131970.0,61.07,,,DAL,Masters,Unsatisfied,No
62.0,32985.0,14.21,,,CHI,Bachelors,Satisfied,Yes
37.0,43399.0,43.43,161.8,Blue,HOU,Bachelors,Neutral,Yes
72.0,,54.07,185.8,,CHI,Bachelors,,No
19.0,,42.59,177.7,Red,DAL,,Unsatisfied,No
20.0,43084.0,74.37,160.1,,HOU,Masters,Very Unsatisfied,No
53.0,109265.0,60.92,175.2,Green,DAL,PhD,Neutral,No
33.0,41167.0,54.01,150.2,,CHI,Bachelors,Very Satisfied,No
71.0,,64.19,179.2,Green,CHI,PhD,Very Satisfied,No
46.0,,,,Yellow,DAL,Bachelors,Unsatisfied,Yes
61.0,141696.0,45.04,176.8,Black,NY,Bachelors,Neutral,No
74.0,,66.66,180.6,Blue,DAL,Masters,Satisfied,Yes
53.0,48915.0,38.04,179.5,Green,CHI,Bachelors,Satisfied,No
71.0,24251.0,11.79,171.8,Red,LA,High School,Neutral,Yes
61.0,66268.0,55.03,169.5,Red,HOU,Bachelors,Very Unsatisfied,Yes
56.0,,53.8,,Yellow,LA,,Very Satisfied,No
69.0,,81.37,169.0,Yellow,LA,,,Yes
71.0,,41.33,171.1,Red,LA,High School,,No
20.0,68672.0,47.82,,Red,HOU,PhD,Neutral,Yes
54.0,23778.0,,170.5,Black,CHI,Masters,Satisfied,Yes
61.0,,79.47,177.4,Yellow,CHI,Masters,Unsatisfied,Yes
29.0,47532.0,39.14,176.0,Blue,CHI,PhD,Very Satisfied,No
76.0,91772.0,42.2,174.1,Red,HOU,Bachelors,Unsatisfied,No
75.0,86181.0,35.77,,Yellow,CHI,,Satisfied,No
37.0,55007.0,40.13,163.4,Green,CHI,Bachelors,,Yes
40.0,111241.0,34.63,178.3,Red,HOU,Bachelors,Neutral,Yes
39.0,62421.0,,165.7,Blue,CHI,,Satisfied,Yes
,136966.0,48.67,178.0,Green,HOU,High School,Very Unsatisfied,Yes
24.0,145226.0,20.99,171.4,Black,DAL,,Very Satisfied,No
,,,176.1,Black,,Bachelors,Unsatisfied,No
61.0,45627.0,32.58,160.4,Green,LA,Masters,,Yes
19.0,132953.0,50.74,,Green,HOU,High School,Neutral,No
31.0,61486.0,,171.9,Red,NY,Bachelors,Very Unsatisfied,No
72.0,96439.0,43.51,171.0,Red,HOU,Masters,Unsatisfied,Yes
33.0,,64.38,145.4,Red,LA,Bachelors,,No
41.0,104337.0,,,Blue,NY,Bachelors,Very Unsatisfied,
24.0,104057.0,43.64,165.6,Yellow,CHI,High School,Very Satisfied,Yes
21.0,95453.0,32.86,168.1,,LA,High School,Satisfied,No
69.0,62688.0,73.32,166.3,Green,,,Neutral,Yes
77.0,51257.0,55.52,172.7,Red,LA,High School,Very Satisfied,Yes
54.0,59533.0,46.81,159.2,,HOU,High School,Satisfied,No
63.0,132990.0,59.43,187.2,,LA,Masters,Satisfied,Yes
58.0,40924.0,46.56,,Red,NY,Bachelors,Very Satisfied,Yes
22.0,89590.0,28.68,158.1,Black,NY,High School,Satisfied,No
19.0,146943.0,40.79,182.2,Blue,,High School,Neutral,No
22.0,,66.17,173.2,Red,NY,,Very Unsatisfied,Yes
78.0,118432.0,,,Black,DAL,High School,,Yes
,137841.0,57.1,166.8,Blue,HOU,,,Yes
59.0,,91.58,162.1,,NY,Bachelors,Satisfied,No
25.0,,48.76,156.9,Red,HOU,Bachelors,Unsatisfied,Yes
43.0,59403.0,79.06,156.9,,LA,High School,Very Unsatisfied,No
27.0,130555.0,,179.8,Black,CHI,Masters,Unsatisfied,
78.0,52768.0,60.68,,,CHI,PhD,Very Satisfied,No
51.0,,61.09,,,DAL,,Unsatisfied,Yes
63.0,106852.0,19.34,179.7,Red,NY,PhD,Unsatisfied,No
76.0,60772.0,17.28,181.7,Blue,CHI,Bachelors,Unsatisfied,No
53.0,75167.0,29.91,164.5,Blue,HOU,Bachelors,Very Unsatisfied,
70.0,,,173.7,Yellow,DAL,PhD,Very Satisfied,No
29.0,133098.0,67.84,,Red,DAL,Masters,Satisfied,Yes
37.0,21634.0,55.99,182.5,Blue,LA,,Unsatisfied,Yes
46.0,45373.0,30.47,,,CHI,Masters,,No
,118271.0,25.87,158.8,Red,DAL,High School,Satisfied,Yes
65.0,94631.0,29.28,162.7,Red,,Bachelors,Very Satisfied,No
22.0,73505.0,,183.2,Black,CHI,High School,Neutral,Yes
75.0,64131.0,26.63,168.1,Black,DAL,High School,Very Satisfied,Yes
65.0,21894.0,74.55,160.1,Red,CHI,,Unsatisfied,No
44.0,123960.0,60.36,160.5,Red,CHI,Masters,Very Satisfied,No
78.0,,63.16,174.5,Red,NY,High School,,Yes
21.0,24850.0,51.4,144.8,Red,DAL,High School,Neutral,No
46.0,76902.0,63.2,175.8,Green,HOU,Masters,,No
20.0,138631.0,42.75,164.1,,NY,High School,Very Satisfied,Yes
50.0,22061.0,38.94,183.2,Yellow,CHI,PhD,Unsatisfied,Yes
47.0,44451.0,46.81,168.8,Blue,,,Unsatisfied,Yes
53.0,73677.0,56.88,181.6,Red,LA,High School,Very Satisfied,Yes
26.0,100672.0,11.05,164.5,Blue,NY,High School,,Yes
18.0,88900.0,,160.9,Black,NY,Bachelors,Satisfied,Yes
,29066.0,53.18,180.0,Black,DAL,Masters,Satisfied,Yes
40.0,71997.0,54.61,170.0,,HOU,High School,Unsatisfied,No
20.0,110094.0,49.42,,Red,CHI,PhD,Very Unsatisfied,No
49.0,79347.0,42.02,160.5,,HOU,High School,Unsatisfied,No
41.0,111853.0,38.54,169.8,Yellow,NY,Bachelors,Very Satisfied,No
23.0,57786.0,,161.2,Blue,LA,High School,Unsatisfied,No
30.0,45463.0,34.39,163.4,,HOU,PhD,Satisfied,No
66.0,118572.0,22.72,197.2,Black,HOU,Bachelors,Very Unsatisfied,Yes
32.0,93158.0,56.08,175.0,Black,LA,High School,Very Unsatisfied,Yes
75.0,56177.0,18.88,,Red,DAL,High School,,No
70.0,73029.0,49.25,167.9,Red,HOU,High School,Unsatisfied,
47.0,99283.0,61.09,158.3,Yellow,CHI,Bachelors,Very Unsatisfied,Yes
29.0,108038.0,39.24,174.9,Yellow,DAL,High School,Neutral,Yes
78.0,139368.0,45.0,,Red,NY,Bachelors,Very Unsatisfied,Yes
57.0,,75.45,,,DAL,PhD,,Yes
76.0,114558.0,69.48,,,DAL,Bachelors,Very Unsatisfied,No
65.0,81249.0,77.33,162.8,Black,NY,,Neutral,No
52.0,56263.0,,,Red,NY,Masters,Satisfied,Yes
45.0,,,174.1,Yellow,NY,High School,Neutral,No
77.0,46408.0,49.43,159.5,Blue,HOU,,Satisfied,No
21.0,103174.0,60.45,176.0,Black,NY,,Satisfied,
24.0,81316.0,58.55,174.4,Red,HOU,PhD,Neutral,Yes
64.0,,,187.3,Green,CHI,Bachelors,Very Unsatisfied,Yes
60.0,45143.0,61.37,164.9,Red,LA,,Satisfied,No
33.0,40694.0,43.05,181.4,Red,HOU,PhD,Satisfied,No
39.0,85535.0,,165.0,,HOU,,Very Unsatisfied,No
63.0,143696.0,83.4,,Yellow,DAL,High School,Unsatisfied,Yes
72.0,64730.0,62.18,174.2,Green,CHI,High School,Neutral,No
62.0,,43.29,176.0,Green,NY,Masters,Unsatisfied,No
58.0,33044.0,49.63,181.2,Blue,HOU,,Very Unsatisfied,Yes
42.0,41158.0,35.32,,Black,NY,PhD,,Yes
67.0,32239.0,44.75,163.3,Blue,CHI,Bachelors,Very Unsatisfied,No
20.0,93721.0,61.42,172.6,Green,CHI,,Neutral,No
69.0,94550.0,66.74,173.9,Black,HOU,Masters,Very Unsatisfied,Yes
39.0,,69.12,163.0,Yellow,LA,Bachelors,Unsatisfied,No
48.0,32237.0,51.44,171.1,,NY,High School,,No
54.0,,25.2,187.6,Red,NY,Masters,Satisfied,No
39.0,70946.0,38.8,180.2,,LA,PhD,Satisfied,No
44.0,48660.0,,151.2,Blue,HOU,PhD,Neutral,No
73.0,22183.0,45.95,169.2,,LA,,Unsatisfied,Yes
19.0,42222.0,47.0,167.6,Red,DAL,High School,Very Unsatisfied,No
39.0,,82.72,174.5,Yellow,CHI,PhD,Neutral,Yes
74.0,,51.4,,Yellow,DAL,Bachelors,Very Unsatisfied,Yes
70.0,102248.0,54.37,161.3,Blue,DAL,,,No
34.0,129071.0,69.21,156.9,,HOU,,Satisfied,Yes
65.0,,67.37,152.4,Blue,LA,PhD,Unsatisfied,Yes
78.0,80916.0,27.61,169.1,Black,NY,,Very Satisfied,Yes
73.0,117951.0,41.15,165.1,Green,NY,High School,,Yes
37.0,145777.0,28.9,179.8,Red,CHI,Bachelors,Satisfied,Yes
41.0,,71.08,,Black,DAL,Masters,Very Satisfied,Yes
62.0,,65.01,173.8,Yellow,DAL,Bachelors,Unsatisfied,Yes
48.0,127507.0,,151.0,Yellow,DAL,PhD,Very Satisfied,No
,81812.0,,175.1,Yellow,CHI,High School,Very Unsatisfied,No
60.0,57947.0,32.72,184.1,Black,CHI,Bachelors,Satisfied,No
25.0,54783.0,65.62,182.7,Yellow,LA,High School,Neutral,No
74.0,120809.0,42.81,167.4,Black,LA,High School,Neutral,No
70.0,45355.0,49.24,143.6,,HOU,Bachelors,Satisfied,No
22.0,,39.58,160.9,,DAL,High School,Very Satisfied,Yes
19.0,61658.0,56.14,165.8,Red,HOU,Bachelors,Neutral,
74.0,,55.29,157.7,Green,HOU,PhD,,Yes
76.0,78313.0,25.67,159.9,Green,CHI,Masters,Satisfied,No
21.0,,68.73,168.3,,HOU,Bachelors,Unsatisfied,Yes
52.0,,30.89,184.8,Blue,DAL,High School,Neutral,No
51.0,31677.0,62.38,176.6,,LA,,Satisfied,Yes
20.0,138827.0,,172.8,Green,NY,Bachelors,,No
65.0,68606.0,42.12,178.3,Green,LA,Bachelors,Unsatisfied,Yes
37.0,77509.0,62.26,163.8,Black,HOU,Masters,Satisfied,No
26.0,51896.0,58.14,171.2,Black,HOU,High School,Unsatisfied,Yes
23.0,144055.0,61.13,167.9,Black,CHI,Bachelors,Very Satisfied,Yes
75.0,149120.0,43.1,159.2,,HOU,High School,Very Unsatisfied,Yes
64.0,69852.0,30.07,148.9,Blue,HOU,High School,Neutral,No
22.0,133800.0,69.67,167.0,Yellow,CHI,,Very Satisfied,No
78.0,84728.0,58.36,170.9,Blue,NY,Bachelors,Unsatisfied,No
58.0,42867.0,66.5,159.9,Green,DAL,Masters,Satisfied,No
73.0,126287.0,68.9,,Green,LA,Masters,Satisfied,Yes
55.0,77552.0,,165.8,Red,LA,PhD,,No
52.0,83539.0,81.69,173.1,Green,CHI,,Neutral,No
72.0,23269.0,49.18,,Blue,LA,Bachelors,Very Satisfied,
48.0,125919.0,41.91,179.6,Red,NY,,Satisfied,No
30.0,99395.0,54.96,151.4,Blue,,High School,Unsatisfied,No
43.0,72328.0,14.19,183.0,Black,,Bachelors,Very Unsatisfied,
39.0,78259.0,,192.1,,NY,,Very Unsatisfied,Yes
49.0,34297.0,,166.8,Yellow,NY,Bachelors,Satisfied,
77.0,35719.0,49.92,165.0,Red,NY,High School,Very Unsatisfied,Yes
32.0,109009.0,73.03,169.1,Yellow,CHI,Bachelors,Very Satisfied,No
28.0,32811.0,68.2,162.7,Yellow,NY,Bachelors,Very Satisfied,No
79.0,123302.0,73.07,170.8,Yellow,CHI,High School,Unsatisfied,No
33.0,138439.0,59.11,167.4,,LA,PhD,Very Satisfied,Yes
64.0,82941.0,56.42,161.6,,LA,,Unsatisfied,No
,48885.0,48.91,177.1,Blue,DAL,High School,Unsatisfied,No
77.0,,61.64,169.7,,HOU,Bachelors,Very Satisfied,Yes
23.0,149877.0,54.6,183.5,Black,NY,Masters,Very Unsatisfied,No
63.0,54263.0,36.95,171.8,Blue,LA,PhD,Very Satisfied,No
28.0,86626.0,45.93,165.4,Red,HOU,,Neutral,No
75.0,133585.0,42.68,,Blue,NY,Masters,Neutral,Yes
69.0,77512.0,34.94,,Black,DAL,Bachelors,Very Satisfied,Yes
27.0,136887.0,,156.4,Red,NY,PhD,Neutral,Yes
33.0,122873.0,66.48,,Blue,HOU,,Unsatisfied,Yes
29.0,,,177.1,Red,NY,Masters,,No
24.0,114220.0,53.37,178.2,Yellow,LA,,Very Unsatisfied,No
56.0,78084.0,,164.9,Red,NY,Bachelors,,Yes
44.0,145813.0,40.43,,Black,NY,Masters,Neutral,Yes
41.0,81397.0,,166.1,Red,DAL,Masters,Very Unsatisfied,Yes
67.0,44737.0,53.65,183.6,Yellow,DAL,High School,Very Satisfied,Yes
32.0,100486.0,48.05,172.8,Red,NY,High School,Satisfied,Yes
76.0,,,165.8,Blue,CHI,Bachelors,Very Satisfied,No
,61567.0,67.51,,Yellow,DAL,High School,,Yes
79.0,69879.0,54.39,167.1,Blue,HOU,PhD,Neutral,Yes
36.0,64744.0,74.91,174.3,Green,LA,,Very Unsatisfied,Yes
25.0,135330.0,65.39,158.6,Red,CHI,High School,Very Satisfied,
69.0,148981.0,36.77,165.4,Yellow,HOU,Bachelors,Neutral,No
64.0,108983.0,24.78,,Blue,NY,Bachelors,Unsatisfied,No
79.0,148485.0,59.88,175.3,Black,CHI,High School,,No
53.0,64745.0,,163.7,Yellow,CHI,Masters,Very Unsatisfied,Yes
67.0,65858.0,,142.9,Blue,CHI,High School,,No
30.0,116019.0,60.75,,Green,DAL,High School,Unsatisfied,Yes
71.0,,17.52,175.9,,HOU,PhD,Satisfied,Yes
71.0,146891.0,13.46,168.5,Black,DAL,PhD,Very Satisfied,Yes
50.0,142187.0,28.56,159.5,Green,CHI,High School,Neutral,No
49.0,49743.0,73.44,,Black,CHI,High School,Very Unsatisfied,No
45.0,51274.0,,169.0,Yellow,HOU,,Very Satisfied,No
57.0,122347.0,51.27,,Green,HOU,PhD,Unsatisfied,No
68.0,126064.0,58.58,176.2,Red,HOU,High School,Unsatisfied,Yes
66.0,94819.0,26.3,169.6,Black,DAL,Bachelors,,Yes
27.0,75529.0,49.01,183.6,Blue,HOU,Masters,Unsatisfied,No
50.0,,48.59,174.7,,CHI,,Neutral,No
18.0,138215.0,60.14,156.4,Green,HOU,Bachelors,Very Satisfied,Yes
38.0,111134.0,73.37,184.2,Green,NY,High School,Neutral,Yes
22.0,62694.0,51.63,,Black,CHI,PhD,Very Satisfied,Yes
18.0,23766.0,42.9,184.0,Yellow,NY,PhD,Very Unsatisfied,Yes
70.0,101105.0,33.29,,Black,CHI,Masters,Neutral,Yes
72.0,36537.0,49.34,,Red,HOU,Masters,Very Satisfied,No
38.0,116414.0,74.12,159.2,,DAL,High School,Neutral,Yes
42.0,73429.0,,173.5,Black,CHI,Bachelors,Very Satisfied,Yes
37.0,70359.0,44.86,,Green,CHI,,Neutral,Yes
62.0,22615.0,33.96,175.1,Red,HOU,High School,,Yes
26.0,139348.0,81.78,,Black,DAL,High School,Satisfied,No
33.0,90855.0,41.47,155.8,,DAL,PhD,Neutral,Yes
45.0,120284.0,58.02,175.8,,DAL,,,No
57.0,147521.0,80.81,167.6,Green,LA,High School,Neutral,No
63.0,109133.0,,171.4,,NY,Masters,Very Unsatisfied,No
78.0,117999.0,,159.7,Red,NY,PhD,Very Satisfied,Yes
66.0,116595.0,45.06,153.3,,DAL,Bachelors,Unsatisfied,No
78.0,55657.0,75.09,163.1,,NY,,Neutral,
53.0,129105.0,19.06,160.7,Yellow,NY,High School,Very Satisfied,No
56.0,28900.0,68.92,,Green,NY,Bachelors,Neutral,Yes
66.0,35855.0,44.86,166.4,,HOU,High School,Unsatisfied,Yes
77.0,32810.0,74.28,181.0,,NY,,Very Unsatisfied,No
41.0,58770.0,,176.8,Yellow,DAL,Bachelors,Very Satisfied,No
33.0,60933.0,,162.6,Black,HOU,High School,Very Unsatisfied,Yes
31.0,116486.0,42.7,182.2,Red,HOU,PhD,Unsatisfied,No
65.0,,51.08,190.3,Green,DAL,Masters,Unsatisfied,Yes
76.0,116074.0,27.66,165.3,,LA,,Neutral,No
51.0,113329.0,64.27,151.1,Blue,CHI,High School,Neutral,No
41.0,32241.0,54.19,175.9,Blue,NY,,Very Satisfied,Yes
64.0,82110.0,29.54,181.6,Black,CHI,Masters,Very Unsatisfied,No
28.0,44531.0,10.86,185.4,Blue,CHI,,Satisfied,Yes
62.0,79709.0,45.88,155.7,Red,NY,High School,,No
53.0,,36.4,151.5,,LA,Bachelors,Very Unsatisfied,Yes
73.0,127879.0,29.49,187.0,Green,HOU,Masters,Neutral,No
18.0,142036.0,36.2,179.8,Yellow,LA,Bachelors,,No
64.0,23645.0,64.89,161.1,Yellow,LA,Bachelors,Very Unsatisfied,No
29.0,54889.0,26.73,,Yellow,CHI,High School,Very Satisfied,No
38.0,116784.0,57.81,,,CHI,High School,,Yes
26.0,55709.0,,,Yellow,NY,Bachelors,Satisfied,Yes
56.0,40264.0,43.68,169.1,Yellow,HOU,PhD,Very Unsatisfied,No
20.0,143244.0,55.9,168.0,Yellow,DAL,High School,Satisfied,No
33.0,96039.0,41.4,,Blue,CHI,Bachelors,,Yes
21.0,134590.0,48.05,171.0,Green,HOU,Bachelors,Neutral,
43.0,,53.97,172.1,Yellow,HOU,Masters,,Yes
72.0,140687.0,49.88,174.2,Green,HOU,High School,Neutral,Yes
63.0,69336.0,50.07,170.5,Blue,DAL,Bachelors,Very Unsatisfied,Yes
71.0,146383.0,65.5,184.2,,HOU,Masters,Unsatisfied,Yes
30.0,106708.0,25.74,,,LA,Bachelors,Very Satisfied,No
78.0,39389.0,45.0,181.1,,,Bachelors,,No
37.0,125959.0,60.63,184.7,Red,DAL,Bachelors,Neutral,No
36.0,86265.0,84.13,138.1,Blue,CHI,,,No
44.0,107145.0,51.76,,Black,NY,,Very Unsatisfied,Yes
19.0,32267.0,47.84,191.9,Blue,CHI,,Unsatisfied,No
27.0,142289.0,31.43,180.2,Yellow,HOU,PhD,,No
77.0,,36.55,171.2,Red,NY,Masters,Very Unsatisfied,Yes
42.0,83624.0,54.65,161.2,Blue,LA,Masters,Neutral,No
36.0,21311.0,,157.7,Black,DAL,Bachelors,Very Unsatisfied,Yes
32.0,40822.0,55.01,174.4,Red,NY,,Very Satisfied,Yes
56.0,97151.0,73.8,,Black,CHI,High School,Neutral,No
64.0,27736.0,22.12,165.2,Blue,NY,High School,Very Satisfied,No
66.0,143491.0,77.55,,Green,HOU,Masters,Satisfied,No
41.0,97828.0,70.12,174.2,Red,DAL,Masters,,No
33.0,34198.0,19.1,170.2,Yellow,HOU,Bachelors,Satisfied,Yes
34.0,,,163.3,Green,LA,PhD,Unsatisfied,Yes
,,,154.9,Red,NY,Masters,Very Unsatisfied,No
33.0,94225.0,30.46,164.0,Green,CHI,High School,Unsatisfied,No
35.0,58833.0,49.81,,Yellow,HOU,High School,Neutral,No
66.0,118110.0,58.22,172.4,Yellow,NY,Bachelors,Very Satisfied,Yes
21.0,93950.0,71.7,165.7,Green,LA,PhD,Neutral,No
19.0,140505.0,31.6,183.4,Blue,HOU,,Neutral,Yes
66.0,45528.0,35.77,149.0,Red,CHI,Masters,Very Unsatisfied,
66.0,38290.0,84.44,169.8,Black,NY,High School,Very Satisfied,No
48.0,103080.0,74.47,165.8,,LA,Masters,Very Satisfied,Yes
19.0,71936.0,64.49,182.2,,LA,High School,Very Satisfied,Yes
71.0,89370.0,40.06,,Blue,HOU,High School,Satisfied,Yes
19.0,,67.27,174.8,Red,HOU,Bachelors,Very Satisfied,Yes
78.0,114745.0,56.92,175.0,Blue,,Bachelors,Very Unsatisfied,No
32.0,110814.0,,181.7,Yellow,NY,Masters,Very Unsatisfied,No
78.0,141025.0,37.51,184.6,Black,CHI,Masters,Very Unsatisfied,Yes
77.0,,52.68,165.0,Blue,LA,Masters,Very Unsatisfied,No
77.0,138096.0,38.32,184.5,Yellow,HOU,Bachelors,Neutral,No
65.0,84517.0,57.82,167.3,Green,LA,Bachelors,Very Satisfied,Yes
60.0,135684.0,39.39,,Red,HOU,Masters,Neutral,
46.0,,58.19,154.0,Black,LA,High School,Very Satisfied,Yes
51.0,114046.0,33.67,163.7,Black,NY,PhD,Neutral,No
57.0,73979.0,31.53,143.5,Blue,CHI,High School,Very Satisfied,No
,30452.0,48.22,180.0,Red,CHI,Masters,Unsatisfied,Yes
38.0,,52.05,,Blue,CHI,High School,,
,,,144.7,Yellow,LA,PhD,Satisfied,No
41.0,39253.0,77.34,,Green,CHI,,Very Satisfied,
61.0,97304.0,40.04,,Black,NY,High School,Unsatisfied,No
31.0,121027.0,58.04,143.7,Blue,HOU,PhD,Very Unsatisfied,No
45.0,35590.0,49.43,167.0,Black,CHI,Bachelors,Satisfied,Yes
,119308.0,55.45,160.9,Blue,NY,Masters,Satisfied,No
73.0,,20.25,170.7,Green,HOU,Masters,,Yes
61.0,103034.0,65.15,144.4,Blue,,Masters,Unsatisfied,
51.0,80243.0,68.76,167.2,Black,CHI,Bachelors,Neutral,Yes
31.0,41104.0,53.35,165.2,Black,DAL,,Unsatisfied,Yes
72.0,76659.0,62.63,162.6,Yellow,HOU,Masters,Neutral,Yes
42.0,,58.14,175.5,Yellow,HOU,,,
29.0,,53.56,159.3,Yellow,,Bachelors,Satisfied,No
73.0,31802.0,30.45,,Yellow,CHI,Masters,Unsatisfied,No
78.0,63537.0,35.53,172.8,Green,LA,High School,Very Unsatisfied,No
58.0,134380.0,45.98,167.8,,LA,Bachelors,Satisfied,Yes
78.0,43761.0,43.98,169.3,Yellow,CHI,Masters,Very Satisfied,No
57.0,70555.0,55.2,171.3,,CHI,Bachelors,Very Unsatisfied,No
37.0,101930.0,56.3,156.4,Black,CHI,PhD,Satisfied,No
65.0,21997.0,57.68,,Red,HOU,High School,Very Unsatisfied,Yes
59.0,,58.29,162.8,Red,HOU,High School,Unsatisfied,Yes
24.0,132131.0,72.19,,Black,CHI,,,Yes
32.0,126086.0,61.45,,Blue,NY,Bachelors,Very Satisfied,
74.0,148716.0,72.87,161.9,Green,CHI,High School,,Yes
26.0,44146.0,42.31,162.7,,DAL,High School,Satisfied,No
21.0,86090.0,36.07,163.7,Blue,NY,Bachelors,Neutral,Yes
48.0,61723.0,37.83,180.1,Red,LA,PhD,Very Satisfied,No
40.0,,23.01,,Yellow,DAL,PhD,Neutral,Yes
23.0,66906.0,33.86,,Blue,CHI,High School,Very Satisfied,Yes
45.0,68792.0,54.5,,Yellow,DAL,Bachelors,Very Unsatisfied,Yes
29.0,79214.0,41.53,168.4,Yellow,HOU,PhD,Neutral,Yes
64.0,,,174.9,Red,NY,Bachelors,Satisfied,No
68.0,39539.0,,175.5,Black,NY,High School,Neutral,Yes
75.0,61296.0,,178.3,Blue,NY,High School,Very Satisfied,No
39.0,,38.53,182.2,,HOU,Masters,Unsatisfied,Yes
41.0,31584.0,80.44,178.2,Blue,NY,High School,,No
